id,name,host_id,host_acceptance_rate,host_total_listings_count,neighbourhood,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
8.12152E+17,Full Bedroom E in #1517: Brighton,297860058,90%,1457,Brighton,42.35202267,-71.14682204,Private room in rental unit,Private room,1,0,7,1,$56.00 ,91,180,,,,,,,
8.12153E+17,Queen Bedroom A in #587: Brighton,297860058,90%,1457,Brighton,42.35108245,-71.14714818,Private room in rental unit,Private room,1,0,1,1,$54.00 ,91,180,,,,,,,
8.12153E+17,Queen Bedroom C in #207: Brighton,297860058,90%,1457,Brighton,42.34665757,-71.15464253,Private room in rental unit,Private room,1,0,6,1,$57.00 ,91,180,,,,,,,
8.12154E+17,Queen Bedroom F in #207: Brighton,297860058,90%,1457,Brighton,42.34463,-71.15317,Private room in rental unit,Private room,1,0,1,1,$66.00 ,91,180,,,,,,,
8.13504E+17,Cozy room for your trip.,220007534,74%,9,West Roxbury,42.301319,-71.165781,Private room in rental unit,Private room,2,1,1,0,$49.00 ,1,1125,4.91,4.81,4.91,4.87,4.89,4.68,4.87
8.13573E+17,Queen Bedroom D in #991: Fort Hill,297860058,90%,1457,Roxbury,42.32722,-71.08987,Private room in rental unit,Private room,1,0,1,1,$54.00 ,91,180,,,,,,,
8.15839E+17,"Room in Adams Village, Boston",498698680,92%,2,Dorchester,42.28484991,-71.05792603,Private room in rental unit,Private room,1,1,1,0,$95.00 ,1,29,4.81,4.78,4.91,4.91,4.94,4.81,4.68
8.15888E+17,Queen Bedroom B in #472: North End,297860058,90%,1457,North End,42.36454155,-71.05356673,Private room in rental unit,Private room,1,0,1,1,$72.00 ,91,180,,,,,,,
8.15889E+17,Full Bedroom A in #428: Mission Hill,297860058,90%,1457,Mission Hill,42.3301,-71.1022,Private room in rental unit,Private room,1,0,3,1,$60.00 ,91,180,,,,,,,
8.16849E+17,LA vibes in the heart of Boston. 2 parking spots.,85533422,94%,3,Dorchester,42.31099407,-71.05010622,Entire townhouse,Entire home/apt,4,2.5,2,0,$181.00 ,29,365,5,5,5,5,5,5,5
8.17801E+17,4BR/1BTH South Boston Apt perfect for commutes,2356643,99%,362,South Boston,42.33346303,-71.0531027,Entire rental unit,Entire home/apt,8,1,4,4,$125.00 ,29,1125,3.75,3.25,4,4.75,4.25,4,3.38
8.17846E+17,Private Bedroom #3 in Shared Condo,494658101,100%,7,Dorchester,42.2842439,-71.0718983,Private room in condo,Private room,1,1,1,1,$70.00 ,30,365,3,3,2.5,3,3,2,2.5
8.17848E+17,Private Bedroom #2 in Shared Condo,494658101,100%,7,Dorchester,42.2842439,-71.0718983,Private room in condo,Private room,1,1,1,1,$70.00 ,30,365,,,,,,,
8.179E+17,Private Bedroom #1 in Shared Condo,494658101,100%,7,Dorchester,42.28451039,-71.07304108,Private room in rental unit,Private room,1,1,1,1,$85.00 ,30,365,4,5,5,5,5,5,4
8.1823E+17,Twin Bedroom C in #277: North End,297860058,90%,1457,North End,42.3655042,-71.05739028,Private room in rental unit,Private room,1,0,3,1,$129.00 ,91,180,,,,,,,
8.19773E+17,West Roxbury 2nd flr private room single bed (2/3),69267172,87%,24,West Roxbury,42.27782228,-71.16008927,Private room in rental unit,Private room,1,1,1,1,$51.00 ,1,365,4.83,5,4.83,5,5,5,4.83
8.20388E+17,Best central Boston 3 bed Apt,373675137,97%,298,Beacon Hill,42.35901726,-71.06541591,Entire rental unit,Entire home/apt,4,1,3,3,$160.00 ,29,365,5,4.67,4.67,5,5,5,5
8.20837E+17,Queen Bedroom E in #1068: Mission Hill,297860058,90%,1457,Mission Hill,42.33288554,-71.10323582,Private room in rental unit,Private room,1,0,1,1,$60.00 ,91,180,,,,,,,
8.20838E+17,Full Bedroom B in #728: Allston,297860058,90%,1457,Allston,42.34845769,-71.13560388,Private room in rental unit,Private room,1,0,3,1,$57.00 ,91,180,,,,,,,
8.20839E+17,Queen Bedroom E in #233: Allston,297860058,90%,1457,Brighton,42.35194381,-71.14361678,Private room in rental unit,Private room,1,0,5,1,$50.00 ,91,180,,,,,,,
8.21002E+17,Full Bedroom B in #1390: Allston,297860058,90%,1457,Allston,42.35816,-71.13277,Private room in rental unit,Private room,1,0,1,1,$58.00 ,91,180,,,,,,,
8.21014E+17,Full Bedroom C in #1421: Allston,297860058,90%,1457,Allston,42.35679714,-71.13025429,Private room in rental unit,Private room,1,0,4,1,$74.00 ,91,180,,,,,,,
8.21025E+17,Queen Bedroom A in #502: Allston,297860058,90%,1457,Allston,42.35811862,-71.13124944,Private room in rental unit,Private room,1,0,1,1,$53.00 ,91,180,,,,,,,
8.21501E+17,"Blueground | Chinatown/Theater Dist, gym, nr t",107434423,97%,4975,Downtown,42.3511858,-71.064017,Entire rental unit,Entire home/apt,4,2,2,2,$268.00 ,32,1125,,,,,,,
8.21893E+17,"Cozy, comfortable and convenient",391569847,96%,1,South Boston,42.335234,-71.054872,Entire home,Entire home/apt,6,2.5,3,0,$450.00 ,3,365,5,4.97,4.94,4.97,5,4.77,4.81
8.23053E+17,Charming & bright 3bedroom Apt,282505012,99%,2,Jamaica Plain,42.297686,-71.113484,Entire rental unit,Entire home/apt,7,1,3,6,$220.00 ,2,1125,5,4.97,4.92,5,5,4.83,4.75
8.23189E+17,Queen Bedroom A W/ Private Half-Bathroom in #773,297860058,90%,1457,Roxbury,42.32999771,-71.08875423,Private room in rental unit,Private room,1,0,1,1,$101.00 ,91,180,,,,,,,
8.25847E+17,"Blueground | Brighton, pool & gym, nr green line",107434423,97%,4975,Brighton,42.3469948,-71.1452694,Entire rental unit,Entire home/apt,2,1,1,1,$144.00 ,32,1125,,,,,,,
8.25848E+17,"Blueground | Brighton, w/d, pool & gym, nr t",107434423,97%,4975,Brighton,42.3477738,-71.1460998,Entire rental unit,Entire home/apt,2,1,0,1,$238.00 ,32,1125,5,5,5,5,5,5,5
8.26154E+17,Exquisite North End 1brm,2006852,99%,69,North End,42.36517739,-71.05263341,Entire rental unit,Entire home/apt,3,1,1,2,$204.00 ,1,365,4.82,4.92,4.86,4.97,4.86,4.95,4.7
8.26177E+17,Modern North End Studio,2006852,99%,69,North End,42.36726277,-71.05232352,Entire rental unit,Entire home/apt,2,1,0,1,$196.00 ,1,365,4.95,4.94,4.95,4.95,4.93,4.98,4.81
8.26563E+17,"Blueground | Brighton, pool & gym, nr green line",107434423,97%,4975,Brighton,42.3477738,-71.1460998,Entire rental unit,Entire home/apt,4,2,2,2,$263.00 ,32,1125,,,,,,,
8.26611E+17,Queen Bedroom A in #1375: Mission Hill,297860058,90%,1457,Mission Hill,42.33349802,-71.10338601,Private room in rental unit,Private room,1,0,1,1,$65.00 ,91,180,,,,,,,
8.26611E+17,Queen Bedroom A in #991: Fort Hill,297860058,90%,1457,Roxbury,42.32751949,-71.09000381,Private room in rental unit,Private room,1,0,4,1,$54.00 ,91,180,,,,,,,
8.26915E+17,Welcome to the Aqua Room,492758013,100%,3,Roslindale,42.28793,-71.13991,Private room in home,Private room,2,1,1,0,$107.00 ,1,730,5,4.63,4.75,5,5,5,4.63
8.2699E+17,Welcome to The Lavender Room,492758013,100%,3,Roslindale,42.28793,-71.13992,Private room in home,Private room,2,1,1,0,$107.00 ,1,730,5,5,5,5,4.67,5,5
8.27003E+17,Private Bedroom #4 in Shared Condo,494658101,100%,7,Dorchester,42.2854391,-71.07209955,Private room in rental unit,Private room,1,1,1,1,$85.00 ,29,365,,,,,,,
8.27013E+17,Private Bedroom #5 in Shared Condo,494658101,100%,7,Dorchester,42.28370372,-71.07307159,Private room in rental unit,Private room,1,1,1,1,$70.00 ,29,365,,,,,,,
8.27633E+17,Queen Bedroom C in #326: Savin Hill,297860058,90%,1457,Dorchester,42.31122,-71.06097,Private room in rental unit,Private room,1,0,1,1,$53.00 ,91,180,,,,,,,
8.27764E+17,A Sweet Place (B) managed by Andrea,24532370,91%,5,Mattapan,42.2778739,-71.0824847,Private room in home,Private room,1,1,1,0,$25.00 ,30,180,5,4.75,4.75,5,5,4.25,4.75
8.27764E+17,An Even Sweeter Place managed by Andrea,24532370,91%,5,Mattapan,42.27865667,-71.08178761,Entire rental unit,Entire home/apt,4,1,2,0,$61.00 ,30,180,2,3,3,3,5,2,1
8.28014E+17,"Blueground | Financial District, gym, nr greenway",107434423,97%,4975,Chinatown,42.3522851,-71.0591088,Entire rental unit,Entire home/apt,2,1,1,1,$193.00 ,32,1125,5,5,5,5,5,5,5
8.28194E+17,Financial District Charm | Walk anywhere!,275849638,100%,75,Downtown,42.35730177,-71.05326282,Entire rental unit,Entire home/apt,2,1,1,1,$191.00 ,1,365,4.68,4.73,4.7,4.84,4.93,4.79,4.63
8.28387E+17,Beautiful Newbury St. 1Br,275849638,100%,75,Back Bay,42.34859625,-71.08625203,Entire rental unit,Entire home/apt,2,1,1,1,$249.00 ,1,365,4.72,4.83,4.69,4.62,4.97,4.97,4.52
8.28387E+17,Cozy Back Bay | 1Br / 1Bth,275849638,100%,75,Back Bay,42.34830115,-71.0844696,Entire rental unit,Entire home/apt,2,1,1,1,$230.00 ,1,365,4.77,4.67,4.83,4.83,4.93,4.97,4.7
8.28415E+17,Monthly Newbury Street Gem,275849638,100%,75,Back Bay,42.35106435,-71.08198395,Entire rental unit,Entire home/apt,2,1,1,1,$204.00 ,11,365,4.65,4.81,4.86,4.72,4.84,4.98,4.58
8.28416E+17,Centrally Located Back Bay 1Br!,275849638,100%,75,Back Bay,42.34819948,-71.08644008,Entire rental unit,Entire home/apt,2,1,1,1,$233.00 ,1,365,4.76,4.76,4.89,4.67,4.96,4.96,4.58
8.28424E+17,Wonderful Newbury 1 Bedroom!,275849638,100%,75,Back Bay,42.34870643,-71.08644606,Entire rental unit,Entire home/apt,2,1,1,1,$213.00 ,1,365,4.58,4.68,4.77,4.65,4.84,4.97,4.39
8.28431E+17,Stunning Back Bay | 1Br / 1Bth,275849638,100%,75,Back Bay,42.34843944,-71.08604687,Entire rental unit,Entire home/apt,2,1,1,1,$260.00 ,1,365,4.77,4.74,4.81,4.87,4.92,4.94,4.51
8.28888E+17,Private cozy bedroom in Boston.,474189195,58%,7,Dorchester,42.30271149,-71.06850565,Private room in rental unit,Private room,1,1,1,0,$50.00 ,30,365,5,5,5,5,5,5,5
8.29935E+17,* Lux Brownstone Gem*SuperPrime Spot*Walk MGH*W/D*,490609566,100%,8,Beacon Hill,42.35815045,-71.06948157,Entire rental unit,Entire home/apt,4,2,2,0,$299.00 ,32,120,5,5,4.5,5,5,5,5
8.30646E+17,Cozy New Built 1-BR Apt (9W1) Near Downtown Boston,31070527,100%,7,Dorchester,42.2958734,-71.0805465,Entire rental unit,Entire home/apt,3,1,1,0,$145.00 ,1,30,4.89,4.87,4.93,4.98,4.98,4.65,4.8
8.31006E+17,Studio A+ Location. Close to MGH,3634393,7%,4,Beacon Hill,42.359362,-71.0682975,Entire rental unit,Entire home/apt,2,1,1,1,$130.00 ,29,365,,,,,,,
8.31013E+17,"1BR steps to MGH, A+ Location",3634393,7%,4,Beacon Hill,42.359362,-71.0682975,Entire rental unit,Entire home/apt,2,1,1,1,$155.00 ,29,365,4,4,5,5,5,5,4
8.31051E+17,Convenient & cozy 2BD in JP - 1 mile to hospitals,13608358,100%,1,Jamaica Plain,42.32289973,-71.1136327,Entire rental unit,Entire home/apt,5,1,2,3,$143.00 ,29,183,5,5,5,5,5,5,5
8.31097E+17,Cozy 1B1B in the heart of JP,119050270,100%,1,Jamaica Plain,42.3117713,-71.1152712,Entire rental unit,Entire home/apt,3,1,1,1,$133.00 ,1,365,4.74,4.87,4.65,4.87,4.91,4.96,4.61
8.31477E+17,24-Renovated 2 bedroom only 8 min from the city,2134782,94%,31,Allston,42.35647195,-71.13575946,Entire rental unit,Entire home/apt,6,1,2,3,$280.00 ,2,365,4.25,4.5,4.25,4.75,4.58,4,4.17
8.31735E+17,"Blueground | Brighton, pool & gym, nr green line",107434423,97%,4975,Brighton,42.3477738,-71.1460998,Entire rental unit,Entire home/apt,2,1,1,1,$143.00 ,32,1125,,,,,,,
8.31838E+17,Beautiful Mission Hill 1Br/Ba!,275849638,100%,75,Mission Hill,42.33287,-71.09857,Entire rental unit,Entire home/apt,2,1,1,1,$327.00 ,1,365,4.75,5,5,5,5,4.75,4.25
8.31914E+17,Wonderful 1BR in Mission Hill!,275849638,100%,75,Mission Hill,42.33155405,-71.09869749,Entire rental unit,Entire home/apt,2,1,1,1,$327.00 ,1,365,4.75,5,5,4.63,4.88,4.75,4.5
8.3192E+17,Spacious Mission Hill Studio!,275849638,100%,75,Mission Hill,42.33238914,-71.10074119,Entire rental unit,Entire home/apt,2,1,1,1,$300.00 ,1,365,4.79,4.95,4.95,4.42,4.68,4.79,4.58
8.31929E+17,New! Gorgeous 2Br | Mission Hill,275849638,100%,75,Mission Hill,42.33107907,-71.10018509,Entire rental unit,Entire home/apt,4,2,2,2,$423.00 ,1,365,4.88,4.86,4.9,4.67,4.95,4.81,4.69
8.31961E+17,Comfortable quiet 2 bedroom 1bath basement unit,403434847,98%,1,Mattapan,42.27294409,-71.09918409,Entire home,Entire home/apt,4,1,2,2,$197.00 ,2,365,4.85,4.85,4.77,4.92,4.92,4.58,4.65
8.32013E+17,Renovated 2 BR Condo + Parking in Brighton/Boston,306329570,88%,14,Brighton,42.35044,-71.14829,Entire condo,Entire home/apt,4,1,2,3,$189.00 ,5,365,5,5,4.84,5,5,4.89,4.84
8.32114E+17,Cozy 2Bed 2Bath In Unit Laundry,266312920,93%,124,Fenway,42.34671938,-71.10177412,Entire rental unit,Entire home/apt,4,2,2,2,$382.00 ,29,1125,5,5,4.86,4.57,5,5,4.86
8.32227E+17,Spacious multi-level 4 bed /2bath Apt. in Boston,215677730,100%,1,Roxbury,42.31355843,-71.08467057,Entire rental unit,Entire home/apt,8,2,4,4,$295.00 ,2,365,4.88,4.89,4.95,4.93,4.98,4.58,4.82
8.32364E+17,Queen Bedroom 2B in #193: South Boston,297860058,90%,1457,Dorchester,42.32478699,-71.05966073,Private room in rental unit,Private room,1,0,4,1,$72.00 ,91,180,,,,,,,
8.32364E+17,Queen Bedroom B in #236: Fenway,297860058,90%,1457,Fenway,42.34198164,-71.09434302,Private room in rental unit,Private room,1,0,1,1,$76.00 ,91,180,,,,,,,
8.32365E+17,Queen Bedroom C in #444: Allston,297860058,90%,1457,Allston,42.35722097,-71.13168381,Private room in rental unit,Private room,1,0,4,1,$56.00 ,91,180,,,,,,,
8.32365E+17,Queen Bedroom C in #1487: Brighton,297860058,90%,1457,Brighton,42.35305398,-71.15947787,Private room in rental unit,Private room,1,0,5,1,$51.00 ,91,180,,,,,,,
8.32514E+17,2bd apt close to orange line with parking,16052189,28%,26,Jamaica Plain,42.31059407,-71.10560062,Entire rental unit,Entire home/apt,4,1,2,2,$180.00 ,30,365,5,5,5,5,5,5,5
8.32571E+17,New high-end 3BR near beach,60664882,92%,3,East Boston,42.38353,-71.01702,Entire rental unit,Entire home/apt,6,2,3,3,$175.00 ,29,365,5,5,4.33,5,5,4.67,4.67
8.33415E+17,"Quarters on Broadway, South Boston 406 Bunk",814298,100%,128,South Boston,42.3418294,-71.05579965,Private room in rental unit,Private room,4,1,1,4,$172.00 ,2,9,4.28,4.56,4.22,4.28,4.67,4.78,4.22
8.34506E+17,In front of the T - Close to free street parking,47584294,100%,29,Allston,42.35223,-71.12372,Entire rental unit,Entire home/apt,2,1,1,0,$125.00 ,29,365,,,,,,,
8.34817E+17,Modern 2 Bedroom in Boston,495932175,,3,Roxbury,42.3174703,-71.0801929,Entire rental unit,Entire home/apt,4,1,2,2,$250.00 ,1,30,4.93,4.98,5,4.98,5,4.49,4.85
8.35419E+17,Boston Studio walk to T Station,151248865,68%,26,Dorchester,42.31921181,-71.0595455,Entire home,Entire home/apt,2,1,0,1,$95.00 ,31,365,4.67,4.67,4.67,4.33,5,4.67,4.33
8.35693E+17,Charming Boston Private Suite &,171686913,79%,3,Dorchester,42.32405094,-71.06407044,Private room in rental unit,Private room,1,1,1,1,$97.00 ,29,60,4.78,4.67,4.56,4.94,4.89,4.67,4.78
8.35694E+17,Private Study Room,458115828,100%,6,West Roxbury,42.27181826,-71.15057809,Private room in home,Private room,1,1.5,1,0,$41.00 ,3,365,5,5,5,5,5,5,5
8.35891E+17,Cozy private queen bedroom in Boston,474189195,58%,7,Dorchester,42.30246097,-71.06631313,Private room in rental unit,Private room,2,1,1,1,$54.00 ,30,365,5,5,5,5,5,5,5
8.35973E+17,Full Bedroom B in #276: North End,297860058,90%,1457,North End,42.36576655,-71.05735141,Private room in rental unit,Private room,1,0,3,1,$79.00 ,91,180,,,,,,,
8.35973E+17,Queen Bedroom B in #470: North End,297860058,90%,1457,North End,42.3657961,-71.05546174,Private room in rental unit,Private room,1,0,3,1,$65.00 ,91,180,,,,,,,
8.36154E+17,A Modern home right in Boston,66253837,85%,7,Roxbury,42.33033,-71.07118,Entire rental unit,Entire home/apt,5,1,2,0,$284.00 ,3,365,4.75,4.75,5,5,4.88,3.38,4.5
8.3744E+17,"Blueground | Fenway, roof & gym, nr fenway park",107434423,97%,4975,Fenway,42.3472723,-71.1013094,Entire rental unit,Entire home/apt,2,1,1,1,$209.00 ,32,1125,,,,,,,
8.3744E+17,"Blueground | Fenway, roof & gym, nr fenway park",107434423,97%,4975,Fenway,42.3475057,-71.1010258,Entire rental unit,Entire home/apt,2,1,0,1,$151.00 ,32,1125,5,5,5,5,5,5,5
8.37539E+17,Cute and Cozy Studio!,409684302,99%,144,South End,42.34077704,-71.07881575,Entire rental unit,Entire home/apt,2,1,0,1,$233.00 ,1,14,4.83,4.67,4.67,5,5,4.83,4.5
8.37676E+17,3 bdrm apt near Apt,439013531,100%,7,East Boston,42.38042,-71.02607,Entire rental unit,Entire home/apt,8,1,3,4,$279.00 ,50,365,4.51,4.52,4.69,4.88,4.6,4.54,4.41
8.38761E+17,Accessible Bed: King Bath: in-room,228911273,7%,30,South End,42.34679965,-71.07110545,Room in hotel,Private room,2,1,1,1,$357.00 ,1,28,4.85,4.9,4.95,5,4.95,4.95,4.9
8.38764E+17,Accessible Bed: King + Bath: Down the Hall,228911273,7%,30,South End,42.34636926,-71.06979119,Room in hotel,Private room,2,0,1,1,$274.00 ,1,28,4.67,4.69,4.76,4.87,4.79,4.83,4.52
8.38765E+17,Accessible Bed: Queen + Bath: Down the Hall,228911273,7%,30,South End,42.34707865,-71.07116013,Room in hotel,Private room,2,0,1,1,$274.00 ,1,28,4.55,4.55,4.55,4.58,4.36,4.64,4.03
8.38766E+17,Bed:King + Bath:Down The Hall,228911273,7%,30,South End,42.34621,-71.07197,Room in hotel,Private room,2,0,1,1,$274.00 ,1,28,4.57,4.61,4.63,4.84,4.73,4.79,4.41
8.38768E+17,Bed:King + Bath:In-Room,228911273,7%,30,South End,42.34635,-71.07183,Room in hotel,Private room,2,1,1,1,$357.00 ,1,28,4.8,4.78,4.84,4.96,4.92,4.92,4.61
8.38771E+17,Bed:Quad + Bath:Down The Hall,228911273,7%,30,South End,42.34539075,-71.0699882,Room in hotel,Private room,4,0,1,4,$274.00 ,1,28,4.86,4.83,4.84,4.91,4.85,4.85,4.76
8.38772E+17,Bed:Queen + Bath:In-Room,228911273,7%,30,South End,42.34502783,-71.0705708,Room in hotel,Private room,2,1,1,1,$352.00 ,1,28,4.77,4.71,4.88,4.95,4.96,4.94,4.73
8.38773E+17,Bed:Triple + Bath:Down The Hall,228911273,7%,30,South End,42.3468,-71.07205,Room in hotel,Private room,3,0,1,2,$274.00 ,1,28,4.77,4.78,4.73,4.93,4.87,4.85,4.59
8.38775E+17,Revolution Loft:Accessible Queen,228911273,7%,30,South End,42.34708,-71.07122,Room in hotel,Private room,2,1,1,1,$392.00 ,1,28,4,4,5,5,5,5,4
8.38777E+17,Revolution Loft: Junior Suite,228911273,7%,30,South End,42.34532,-71.07016,Room in hotel,Private room,4,1,1,1,$410.00 ,1,28,4.67,5,4.67,5,5,4.83,4.83
8.38782E+17,Revolution Loft: King,228911273,7%,30,South End,42.34691839,-71.07183571,Room in hotel,Private room,2,1,1,1,$397.00 ,1,28,5,4.81,4.94,5,4.94,4.94,4.63
8.38785E+17,Revolution Loft: One Bedroom Suite,228911273,7%,30,South End,42.34640429,-71.06976257,Room in hotel,Private room,4,1,1,2,$470.00 ,1,28,4.83,4.67,4,5,5,5,5
8.38786E+17,Revolution Loft: Queen,228911273,7%,30,South End,42.34483522,-71.07153939,Room in hotel,Private room,2,1,1,1,$392.00 ,1,28,4.69,4.77,4.54,4.92,5,4.85,4.62
8.38791E+17,Revolution Loft: Two Double Beds,228911273,7%,30,South End,42.34704,-71.07,Room in hotel,Private room,4,1,1,2,$397.00 ,1,28,4.33,4.47,4.47,4.87,4.6,4.6,4.13
8.38793E+17,Studio Suite,228911273,7%,30,South End,42.34527892,-71.06977163,Room in hotel,Private room,2,1,1,2,$412.00 ,1,28,4.86,4.86,4.86,5,5,4.86,4.86
8.39054E+17,Welcoming 1 bedroom B,458093264,97%,5,Jamaica Plain,42.32197993,-71.10271492,Private room in rental unit,Private room,1,1,1,1,$106.00 ,1,365,4.55,4.45,4.36,4.36,4.82,4.18,4.36
8.40519E+17,"Nxt to ocean, 5 min dntwn by T",189235334,94%,2,East Boston,42.36517571,-71.03671754,Entire rental unit,Entire home/apt,4,1,2,2,$355.00 ,1,29,4.97,4.97,5,4.94,4.98,4.9,4.87
8.42083E+17,Brownstone 5 mins from Downtown,227889113,100%,10,Roxbury,42.33302713,-71.08388926,Entire rental unit,Entire home/apt,4,3,2,0,$450.00 ,1,365,4.56,4.63,4.88,5,4.88,4.63,4.5
8.44177E+17,Queen Bedroom C in #835: Allston,297860058,90%,1457,Allston,42.35611777,-71.13229117,Private room in rental unit,Private room,1,0,4,1,$88.00 ,91,180,,,,,,,
8.44268E+17,Wonderful Fenway 3br/2ba | Steps from Fenway Park!,275849638,100%,75,Fenway,42.34950702,-71.09329788,Entire rental unit,Entire home/apt,6,2,3,3,$526.00 ,1,365,4.63,4.71,4.88,4.48,4.86,4.88,4.45
8.44368E+17,1BR DT Boston Medical Center Chinatown Tufts Wi-Fi,914769,100%,18,Downtown,42.35102477,-71.06554789,Entire rental unit,Entire home/apt,4,1,1,2,$241.00 ,29,1125,4.68,4.82,4.77,4.91,4.93,4.95,4.52
8.45726E+17,"Forever Boston-5 mil Fenway, FreePrkg",105054371,96%,4,Roslindale,42.289883,-71.1394402,Entire rental unit,Entire home/apt,6,1,3,5,$273.00 ,2,1125,5,4.95,5,5,4.91,4.82,4.8
8.46239E+17,Cozy Back Bay Studio | Close to Fenway!,275849638,100%,75,Fenway,42.35063833,-71.09297187,Entire rental unit,Entire home/apt,2,1,0,1,$327.00 ,1,365,,,,,,,
8.4645E+17,JP Gem: Near Orange Line & Food,69866787,93%,1,Jamaica Plain,42.31645422,-71.10062604,Private room in townhouse,Private room,2,1,1,1,$108.00 ,3,3,4.96,4.88,4.96,4.92,5,4.8,4.72
8.46872E+17,"Blueground | Fenway, roof & gym, nr fenway park",107434423,97%,4975,Fenway,42.3472723,-71.1013094,Entire rental unit,Entire home/apt,2,1,0,1,$161.00 ,32,1125,,,,,,,
8.46873E+17,"Blueground | Fenway, roof & gym, nr fenway park",107434423,97%,4975,Fenway,42.3441154,-71.0995393,Entire rental unit,Entire home/apt,4,1,2,2,$289.00 ,32,1125,,,,,,,
8.46942E+17,Almost there!  4bed 2bath Apartment in Downtown,275849638,100%,75,Downtown,42.35546,-71.06294,Entire rental unit,Entire home/apt,8,2,4,4,$546.00 ,3,180,4.76,4.82,4.75,4.82,4.89,4.77,4.55
8.4713E+17,Luxury apartment in south end!,28929296,96%,13,South End,42.342633,-71.06311312,Entire rental unit,Entire home/apt,5,2,2,0,$490.00 ,29,365,5,5,5,5,5,4.5,4.5
8.47787E+17,Luxury 3BD/2BA Near Logan Airport and T station,212359760,98%,188,East Boston,42.38600559,-71.00720617,Entire rental unit,Entire home/apt,8,2,3,6,$306.00 ,29,365,4.82,4.82,4.68,4.68,4.89,4.7,4.66
8.47998E+17,Best Place To Rest,505588339,100%,1,Mattapan,42.27900715,-71.09426341,Entire home,Entire home/apt,8,2,3,6,$450.00 ,2,1125,5,5,5,5,5,4.79,5
8.49234E+17,Luxurious 1BR in FIDI Boston | Close to Everything,382451810,100%,77,Downtown,42.35884411,-71.05492076,Entire rental unit,Entire home/apt,2,1,1,1,$330.00 ,1,365,4.79,4.83,4.9,4.88,4.86,4.9,4.6
8.49316E+17,Charming Theater District 1Br | Walk Anywhere!,275849638,100%,75,Bay Village,42.34974,-71.06737,Entire rental unit,Entire home/apt,2,1,1,1,$237.00 ,29,365,4.79,4.77,4.97,4.95,4.97,4.74,4.64
8.49336E+17,Pet Friendly - Elevator - Laundry in Bldg - FIDI,275849638,100%,75,Downtown,42.35918177,-71.05380097,Entire rental unit,Entire home/apt,2,1,1,1,$215.00 ,1,1125,4.74,4.78,4.84,5,5,4.87,4.73
8.49959E+17,"Td Garden, Panoramic and luxury",158837906,51%,22,Downtown,42.36625276,-71.06517902,Entire rental unit,Entire home/apt,5,2,2,3,$299.00 ,29,365,5,4,4,5,4,5,4
8.50766E+17,The Murphy Suite,21415420,40%,2,Dorchester,42.3149182,-71.05567446,Entire condo,Entire home/apt,2,1,1,1,$90.00 ,29,90,5,5,5,5,5,5,5
8.51605E+17,Boston Gem,239719797,96%,1,Dorchester,42.31121252,-71.06428633,Entire rental unit,Entire home/apt,9,1,3,6,$260.00 ,2,28,4.79,5,5,4.86,5,4.64,4.71
